product_id,ProductType,Brand,Material,ProductTitle,Image,prompt_text,hit,rank,retrieved_ids
761,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Canvas,Amazon Brand - Solimo Designer Corns 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Nitro 2 E311,B07T5W14HV.jpg,a photo of a Amazon Brand - Solimo Designer Corns 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Nitro 2 E311,1,1,4584_img|761_img|4013_img|1844_img|4141_img|235_img|5230_img|4988_img|5262_img|1512_img|5561_img|3964_img|1101_img|2659_img|1010_img|274_img|3307_img|1468_img|1628_img|4634_img
764,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Silicon,Amazon Brand - Solimo Designer Peacock Feather UV Printed Soft Back Case Mobile Cover for iVooMi i1,B08569BHFL.jpg,a photo of a Amazon Brand - Solimo Designer Peacock Feather UV Printed Soft Back Case Mobile Cover for iVooMi i1,1,0,764_img|4621_img|4025_img|5318_img|4584_img|5408_img|4404_img|5499_img|215_img|4141_img|235_img|1580_img|3046_img|1833_img|4283_img|242_img|2472_img|3626_img|2535_img|5266_img
765,FINENECKLACEBRACELETANKLET,Amazon Collection,metal,"Sterling Silver 18k Gold Two Tone 2.3mm Twisted Butterfly Chain Necklace, 18""",B00MRWAP5E.jpg,"a photo of a Sterling Silver 18k Gold Two Tone 2.3mm Twisted Butterfly Chain Necklace, 18""",1,0,765_img|2454_img|4050_img|4382_img|2466_img|235_img|1628_img|1589_img|4025_img|1603_img|1944_img|839_img|1564_img|4979_img|2550_img|1106_img|2555_img|588_img|4658_img|3307_img
772,FINERING,Amazon Collection,No aplica,"Yellow-Gold-Plated Sterling Silver Princess Cut All-Around Band Ring made with Swarovski Zirconia (5 cttw), Size 8",B07358W5FN.jpg,"a photo of a Yellow-Gold-Plated Sterling Silver Princess Cut All-Around Band Ring made with Swarovski Zirconia (5 cttw), Size 8",1,1,243_img|772_img|2957_img|5418_img|787_img|5131_img|5394_img|4945_img|3095_img|1292_img|248_img|4842_img|2589_img|2711_img|4819_img|293_img|5540_img|3843_img|5132_img|2527_img
775,TABLE,Ravenna Home,Glass,"Amazon Brand - Ravenna Home Parker Round Shelf Storage Coffee Table, 31.5""W, Glass and Gold",B07DBDR1DM.jpg,"a photo of a Amazon Brand - Ravenna Home Parker Round Shelf Storage Coffee Table, 31.5""W, Glass and Gold",1,1,619_img|775_img|36_img|2774_img|1999_img|133_img|4222_img|2531_img|5391_img|1614_img|3825_img|2183_img|3046_img|5304_img|2634_img|572_img|2117_img|4373_img|4836_img|2355_img
782,SOFA,Movian,Tissu,"Marque Amazon - Movian Eli - Canape 3 places, 85 x 200 x 83 cm (longueur x largeur x hauteur), Rose poudreux",B07VSTTV66.jpg,"a photo of a Marque Amazon - Movian Eli - Canape 3 places, 85 x 200 x 83 cm (longueur x largeur x hauteur), Rose poudreux",1,0,782_img|4510_img|1034_img|789_img|2448_img|3731_img|4857_img|4191_img|5433_img|2605_img|2653_img|336_img|1937_img|385_img|227_img|5332_img|3060_img|2404_img|1573_img|635_img
786,SHOES,Amazon Brand - Symbol,Canvas,Amazon Brand - Symbol Men's Charcoal Canvas Sneakers-11 UK (AZ-SH-03G),B07DJD2X54.jpg,a photo of a Amazon Brand - Symbol Men's Charcoal Canvas Sneakers-11 UK (AZ-SH-03G),1,0,786_img|1631_img|655_img|1693_img|1583_img|3394_img|3990_img|675_img|299_img|3217_img|4890_img|4861_img|440_img|2295_img|1180_img|1571_img|2846_img|1580_img|343_img|2105_img
787,FINERING,Amazon Collection,Metal,Amazon CollectionPlata de ley platinum-plated Swarovski Zirconia Princess 3A Piedra Anillo,B014WC3ETA.jpg,a photo of a Amazon CollectionPlata de ley platinum-plated Swarovski Zirconia Princess 3A Piedra Anillo,1,1,3095_img|787_img|248_img|4945_img|772_img|243_img|4486_img|5573_img|2711_img|949_img|1490_img|4024_img|631_img|293_img|5206_img|5450_img|2973_img|5007_img|1232_img|2009_img
789,SOFA,AmazonBasics,"tapizado, espuma, madera, estructura y patas de madera","AmazonBasics - Sofa cama de tres plazas, 182 x 80 x 80, Gris claro",B07VJN6X8L.jpg,"a photo of a AmazonBasics - Sofa cama de tres plazas, 182 x 80 x 80, Gris claro",1,0,789_img|169_img|4955_img|1874_img|4830_img|2404_img|782_img|2497_img|1034_img|4956_img|618_img|2333_img|3013_img|3774_img|2347_img|3630_img|4308_img|494_img|4870_img|2826_img
791,RUG,Stone & Beam,polyester,"Amazon Brand - Stone & Beam Polyester Rug, 2'6"" x 8', Light Green, Dark Green, White",B07HSGXVQB.jpg,"a photo of a Amazon Brand - Stone & Beam Polyester Rug, 2'6"" x 8', Light Green, Dark Green, White",1,1,4555_img|791_img|258_img|1554_img|2598_img|1734_img|294_img|3526_img|3626_img|2959_img|560_img|4001_img|1634_img|2398_img|4854_img|4699_img|4180_img|1502_img|3885_img|231_img
798,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Silicone,Amazon Brand - Solimo Designer Love and Peace UV Printed Soft Back Case Mobile Cover for Gionee F9,B0854D54PL.jpg,a photo of a Amazon Brand - Solimo Designer Love and Peace UV Printed Soft Back Case Mobile Cover for Gionee F9,1,1,2410_img|798_img|2564_img|2659_img|910_img|1101_img|5446_img|546_img|1116_img|5025_img|1913_img|2010_img|5561_img|1590_img|4141_img|3607_img|5461_img|2671_img|5130_img|4634_img
799,HOME,UMI,Fabric,UMI by Amazon Cortinas Opacas para Habitacion con Aislamiento Termico para Sala Dormitorio con Ojales 2 Piezas 140 x 260 cm Gris Oscuro,B07KZW19YP.jpg,a photo of a UMI by Amazon Cortinas Opacas para Habitacion con Aislamiento Termico para Sala Dormitorio con Ojales 2 Piezas 140 x 260 cm Gris Oscuro,1,1,2835_img|799_img|5200_img|4482_img|2662_img|1342_img|2478_img|744_img|1992_img|1887_img|5352_img|4474_img|5175_img|1800_img|162_img|950_img|743_img|4344_img|5306_img|320_img
800,FINEEARRING,Amazon Collection,Metal,"10k Yellow Gold Green Garnet and Diamond Drop Earrings (.02 cttw, I-J Color, 12-13 Clarity)",B00LPG5VZW.jpg,"a photo of a 10k Yellow Gold Green Garnet and Diamond Drop Earrings (.02 cttw, I-J Color, 12-13 Clarity)",1,5,560_img|1502_img|302_img|1158_img|4573_img|800_img|638_img|2742_img|3942_img|5041_img|5519_img|2377_img|1453_img|2041_img|3626_img|4878_img|4346_img|4924_img|2741_img|1934_img
821,WALL_ART,Rivet,Cotton,"Amazon Brand - Rivet Tribal Multi-Color Art Print with Oak Hanger, 40"" x 60""",B073P5QJ4W.jpg,"a photo of a Amazon Brand - Rivet Tribal Multi-Color Art Print with Oak Hanger, 40"" x 60""",1,0,821_img|197_img|3240_img|4621_img|533_img|873_img|2211_img|1562_img|2026_img|872_img|188_img|1050_img|1459_img|1903_img|4884_img|4069_img|215_img|855_img|5078_img|4441_img
826,SHOES,find.,Pelle,Marchio Amazon - find. Stivaletti alla Caviglia in Pelle Donna,B078WXV383.jpg,a photo of a Marchio Amazon - find. Stivaletti alla Caviglia in Pelle Donna,1,0,826_img|502_img|5354_img|2642_img|4269_img|2354_img|4837_img|385_img|1325_img|336_img|588_img|2992_img|2454_img|4191_img|1928_img|731_img|543_img|3731_img|2631_img|3771_img
827,RUG,Rivet,"Pile: 55% Polypropylene/45% Polyester, Backing: 100% Jute","Rivet Gold and Blue Royalty Rug, 2'6"" x 7'6"",",B072FRKS3D.jpg,"a photo of a Rivet Gold and Blue Royalty Rug, 2'6"" x 7'6"",",1,17,3895_img|4319_img|1122_img|545_img|1702_img|2031_img|930_img|5400_img|4702_img|2596_img|687_img|4430_img|1919_img|962_img|4302_img|2690_img|5332_img|827_img|3593_img|1814_img
828,HOME_BED_AND_BATH,POLAR SLEEP,Egg cuted PCM,"POLAR SLEEP Memory Foam Sleeping,2-in-1 Ventilated Neck Pain, for Back, Stomach, Side Sleepers,Hypoallergenic Ergonomic Orthopedic Cooling Gel Pillow, CertiPUR-US, 24 x 16 x 4.7 inch, White",B07HKYRH8T.jpg,"a photo of a POLAR SLEEP Memory Foam Sleeping,2-in-1 Ventilated Neck Pain, for Back, Stomach, Side Sleepers,Hypoallergenic Ergonomic Orthopedic Cooling Gel Pillow, CertiPUR-US, 24 x 16 x 4.7 inch, White",1,7,4915_img|202_img|4139_img|4116_img|4728_img|3399_img|5219_img|828_img|1764_img|926_img|1375_img|1663_img|4958_img|4339_img|1546_img|4968_img|158_img|1125_img|1612_img|5570_img
834,CHAIR,AmazonBasics,Plastico,"Amazonbasics 10 pulgadas silla apilable de plastico, azul, paquete de 6",B07H43Y73W.jpg,"a photo of a Amazonbasics 10 pulgadas silla apilable de plastico, azul, paquete de 6",0,-1,4187_img|3660_img|2713_img|3774_img|2021_img|5315_img|1325_img|3487_img|2272_img|1690_img|4308_img|4793_img|1821_img|3960_img|2575_img|2126_img|4488_img|5253_img|686_img|1527_img
839,FINENECKLACEBRACELETANKLET,Amazon Collection,Not applicable,"10k Yellow Gold Wisconsin State Pendant Necklace, 16""+2"" Extender",B01M3SGKBH.jpg,"a photo of a 10k Yellow Gold Wisconsin State Pendant Necklace, 16""+2"" Extender",1,1,3307_img|839_img|2555_img|1628_img|4979_img|1603_img|2550_img|1589_img|2466_img|4382_img|384_img|1129_img|4944_img|5036_img|4658_img|5046_img|2589_img|4193_img|1564_img|4842_img
841,HOME,Umi,Polyester,[Amazon] Umi.() DIY (3),B089DK2TDL.jpg,a photo of a [Amazon] Umi.() DIY (3),0,-1,3216_img|1132_img|320_img|1527_img|625_img|4865_img|4134_img|2728_img|3187_img|180_img|828_img|1821_img|5262_img|4961_img|2786_img|1512_img|2713_img|1828_img|5361_img|2478_img
853,FINERING,Amazon Collection,metal,"Platinum-Plated Sterling Silver 7-Stone Ring made with Swarovski Zirconia (2 cttw), Size 6",B00FXW7CMO.jpg,"a photo of a Platinum-Plated Sterling Silver 7-Stone Ring made with Swarovski Zirconia (2 cttw), Size 6",1,7,4364_img|4536_img|2633_img|1756_img|2934_img|2678_img|2433_img|853_img|5059_img|435_img|1098_img|396_img|2142_img|4243_img|2554_img|4829_img|3843_img|4463_img|259_img|5521_img
855,RUG,Stone & Beam,Polypropylene,"Amazon Brand - Stone & Beam Southwestern Polypropylene Area Rug, 5' 3"" x 7' 7"", Multi",B07HSHRZT7.jpg,"a photo of a Amazon Brand - Stone & Beam Southwestern Polypropylene Area Rug, 5' 3"" x 7' 7"", Multi",1,1,3526_img|855_img|1804_img|872_img|3199_img|3965_img|870_img|1050_img|5400_img|5015_img|2576_img|3885_img|1459_img|5370_img|5387_img|3593_img|4430_img|2412_img|197_img|5326_img
860,KITCHEN,AmazonBasics,Carbon Steel,AmazonBasics 6-Piece Bakeware Set,B00XBC3O8Y.jpg,a photo of a AmazonBasics 6-Piece Bakeware Set,1,0,860_img|4526_img|1019_img|247_img|1546_img|5235_img|4040_img|729_img|898_img|3979_img|1694_img|3856_img|1064_img|5014_img|4436_img|4780_img|5375_img|312_img|1766_img|5285_img
866,SOFA,Rivet,Wood,"Amazon Brand - Rivet Sloane Modern Leather Sofa with Tufted Back, 79.9""W, Caramel",B07P5LKKMW.jpg,"a photo of a Amazon Brand - Rivet Sloane Modern Leather Sofa with Tufted Back, 79.9""W, Caramel",1,1,3224_img|866_img|147_img|1301_img|1486_img|4453_img|2443_img|4253_img|5332_img|1121_img|709_img|3910_img|1619_img|1698_img|1542_img|748_img|1792_img|4200_img|5278_img|566_img
870,RUG,Rivet,Polypropylene,"Amazon Brand - Rivet Old World Vintage Persian Runner Rug, 2' 2"" x 7' 6"", Grey and Pink",B075ZJGDMN.jpg,"a photo of a Amazon Brand - Rivet Old World Vintage Persian Runner Rug, 2' 2"" x 7' 6"", Grey and Pink",1,0,870_img|5370_img|5387_img|4933_img|2686_img|211_img|2576_img|872_img|5053_img|855_img|4430_img|3199_img|3526_img|3593_img|827_img|5350_img|5013_img|1284_img|1479_img|2984_img
871,KITCHEN,Amazon Brand - Solimo,Stainless Steel,Amazon Brand - Solimo Thermal Stainless Steel Flask (1000 ml),B072WVVDY6.jpg,a photo of a Amazon Brand - Solimo Thermal Stainless Steel Flask (1000 ml),1,0,871_img|4265_img|1620_img|1272_img|381_img|1882_img|5437_img|1527_img|3487_img|3949_img|325_img|3477_img|4187_img|600_img|429_img|5071_img|2578_img|2510_img|3685_img|4872_img
872,RUG,Stone & Beam,wool,"Amazon Brand - Stone & Beam Swirling Paisley Farmhouse Motif Wool Runner Rug, 2' 6"" x 8', Multi",B0735RHGTB.jpg,"a photo of a Amazon Brand - Stone & Beam Swirling Paisley Farmhouse Motif Wool Runner Rug, 2' 6"" x 8', Multi",1,0,872_img|3526_img|2451_img|870_img|855_img|5400_img|827_img|677_img|5370_img|5387_img|659_img|1219_img|5499_img|2041_img|2576_img|3994_img|5266_img|1804_img|2984_img|5053_img
873,HOME_FURNITURE_AND_DECOR,Pinzon,wool,Pinzon 7'6 X 9'6 Hand-tufted Loft Wool Rug,B001DA0KVU.jpg,a photo of a Pinzon 7'6 X 9'6 Hand-tufted Loft Wool Rug,0,-1,4609_img|2147_img|2075_img|3885_img|5015_img|2412_img|751_img|5133_img|4139_img|2355_img|4095_img|2063_img|539_img|4965_img|827_img|1542_img|1814_img|677_img|3230_img|4980_img
886,TABLE,Alkove,Quercia,"Marchio Amazon - Alkove Hayes - Tavolo da pranzo fisso classico, 130 x 90 x 77 cm, quercia silvestre",B07SMJY29H.jpg,"a photo of a Marchio Amazon - Alkove Hayes - Tavolo da pranzo fisso classico, 130 x 90 x 77 cm, quercia silvestre",1,1,191_img|886_img|630_img|4447_img|3630_img|4279_img|4172_img|4602_img|2001_img|5185_img|5401_img|789_img|1653_img|3877_img|2756_img|3341_img|3883_img|1375_img|4297_img|572_img
888,KITCHEN,AmazonBasics,Foam,"AmazonBasics Anti-Fatigue Standing Comfort Mat for Home Kitchen and Office - 20"" x 30"", Teal Pattern",B07VB3TJF3.jpg,"a photo of a AmazonBasics Anti-Fatigue Standing Comfort Mat for Home Kitchen and Office - 20"" x 30"", Teal Pattern",1,1,3660_img|888_img|5253_img|828_img|2159_img|1967_img|5406_img|712_img|2318_img|5399_img|188_img|1919_img|4800_img|4339_img|2672_img|1143_img|1814_img|2540_img|4013_img|2451_img
890,HOME_BED_AND_BATH,Pinzon by Amazon,100% cotton,"Pinzon Hemstitch 400TC Egyptian Cotton sateen fitted sheets, Light Gray 90 x 200 x 30 cm",B00MPOC9C6.jpg,"a photo of a Pinzon Hemstitch 400TC Egyptian Cotton sateen fitted sheets, Light Gray 90 x 200 x 30 cm",1,0,890_img|4264_img|540_img|5148_img|5427_img|158_img|1125_img|1612_img|950_img|4545_img|2846_img|2721_img|4275_img|658_img|5366_img|5258_img|5096_img|1204_img|3244_img|3990_img
895,FINEEARRING,Amazon Collection,METALLO,"Orecchini a monachella in argento sterling placcato platino con zirconi Swarovski,Placcato in platino.",B00FXW6PNQ.jpg,"a photo of a Orecchini a monachella in argento sterling placcato platino con zirconi Swarovski,Placcato in platino.",1,0,895_img|3059_img|5519_img|1946_img|800_img|4463_img|5041_img|2463_img|3476_img|2354_img|2041_img|5353_img|1453_img|1660_img|463_img|4373_img|2446_img|2634_img|4169_img|1543_img
898,KITCHEN,Amazon Brand - Solimo,Plastic,"Amazon Brand - Solimo Baking Set (4 pieces, scraper, brush, whisk, cake mould)",B07PBBW455.jpg,"a photo of a Amazon Brand - Solimo Baking Set (4 pieces, scraper, brush, whisk, cake mould)",1,3,2834_img|1019_img|4526_img|898_img|2028_img|2167_img|3979_img|729_img|4040_img|1766_img|4203_img|2551_img|1644_img|1641_img|860_img|1064_img|2842_img|5470_img|385_img|1694_img
910,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Plastic,Amazon Brand - Solimo Designer Couple Sitting On Moon 3D Printed Hard Back Case Mobile Cover for Poco X2 / Mi Redmi K30,B0853X562X.jpg,a photo of a Amazon Brand - Solimo Designer Couple Sitting On Moon 3D Printed Hard Back Case Mobile Cover for Poco X2 / Mi Redmi K30,1,2,5086_img|4668_img|910_img|292_img|660_img|4046_img|2463_img|5440_img|4297_img|5185_img|4537_img|5353_img|2899_img|3731_img|2758_img|5339_img|150_img|4191_img|4263_img|1758_img
924,HOME,AmazonBasics,Others,"AmazonBasics Comforter Set - Soft, Easy-Wash Microfiber - Twin/Twin XL, Light Dusty Blue",B07K6M4RTN.jpg,"a photo of a AmazonBasics Comforter Set - Soft, Easy-Wash Microfiber - Twin/Twin XL, Light Dusty Blue",1,0,924_img|1663_img|3041_img|5045_img|5455_img|5442_img|189_img|3855_img|3094_img|5326_img|4339_img|5195_img|2812_img|4765_img|4039_img|2416_img|2733_img|926_img|5454_img|731_img
926,KITCHEN,Amazon Brand - Solimo,Aluminium,"(Renewed) Amazon Brand - Solimo Aluminium Outer Lid Pressure Cooker (3L, ISI Certified, Gas Stove compatible)",B07WJB7L47.jpg,"a photo of a (Renewed) Amazon Brand - Solimo Aluminium Outer Lid Pressure Cooker (3L, ISI Certified, Gas Stove compatible)",1,0,926_img|5071_img|3949_img|175_img|739_img|325_img|2872_img|1620_img|381_img|712_img|2587_img|5437_img|3094_img|1226_img|1694_img|4958_img|1882_img|202_img|1706_img|4100_img
930,RUG,Rivet,Nylon,"Amazon Brand - Rivet Modern Distressed Persian Area Rug, 5 x 8 Foot, Blue Multicolor",B07HSF58JY.jpg,"a photo of a Amazon Brand - Rivet Modern Distressed Persian Area Rug, 5 x 8 Foot, Blue Multicolor",1,1,1702_img|930_img|4430_img|1919_img|1804_img|2031_img|3199_img|5400_img|332_img|5070_img|1322_img|2596_img|4095_img|855_img|3965_img|2619_img|1734_img|1554_img|3593_img|2318_img
939,WALL_ART,Rivet,canvas,Amazon Brand - Rivet Mid Century Modern Abstract Mountain Landscape Wall Art Decor on Canvas - 36 x 48 Inches,B075HWHVN6.jpg,a photo of a Amazon Brand - Rivet Mid Century Modern Abstract Mountain Landscape Wall Art Decor on Canvas - 36 x 48 Inches,1,0,939_img|5027_img|2693_img|2930_img|2683_img|4673_img|508_img|4730_img|2453_img|609_img|4999_img|252_img|4263_img|3946_img|1506_img|204_img|1263_img|1696_img|188_img|3063_img
940,SOFA,Amazon Brand - Solimo,Leatherette,Amazon Brand - Solimo Bliss Leatherette 1 Seater Sofa (Brown),B07RHB221M.jpg,a photo of a Amazon Brand - Solimo Bliss Leatherette 1 Seater Sofa (Brown),1,1,4870_img|940_img|2443_img|4067_img|1451_img|227_img|709_img|3013_img|1619_img|1375_img|4696_img|251_img|5433_img|748_img|1542_img|5152_img|4308_img|2497_img|4180_img|3914_img
949,FINERING,Amazon Collection,Metal,"Platinum-Plated Sterling Silver Halo Ring set with Cushion Cut Swarovski Zirconia (2.41 cttw), Size 5",B014WC34WW.jpg,"a photo of a Platinum-Plated Sterling Silver Halo Ring set with Cushion Cut Swarovski Zirconia (2.41 cttw), Size 5",1,5,1098_img|5059_img|435_img|1868_img|4710_img|949_img|853_img|2142_img|4364_img|5336_img|3127_img|1756_img|4243_img|1621_img|2433_img|2368_img|997_img|2678_img|2633_img|2934_img
950,HOME_FURNITURE_AND_DECOR,Stone & Beam,pewter,"Amazon Brand - Stone & Beam Leila Tufted Chair, 44"" W, Pewter",B075X65QYF.jpg,"a photo of a Amazon Brand - Stone & Beam Leila Tufted Chair, 44"" W, Pewter",1,0,950_img|2797_img|688_img|5356_img|5133_img|4980_img|3976_img|3244_img|225_img|2284_img|5241_img|5419_img|1732_img|141_img|5390_img|2103_img|3354_img|1568_img|1677_img|1204_img
952,WALL_ART,Rivet,canvas,"Amazon Brand - Rivet Abstract Gold Ribbon Print on Canvas Wall Art Decor, 30"" x 30""",B075HWTLKD.jpg,"a photo of a Amazon Brand - Rivet Abstract Gold Ribbon Print on Canvas Wall Art Decor, 30"" x 30""",1,4,962_img|4302_img|246_img|545_img|952_img|4842_img|4151_img|4253_img|2035_img|5330_img|1486_img|1122_img|4504_img|4404_img|3946_img|1457_img|3839_img|616_img|204_img|4346_img
962,WALL_ART,Rivet,Metal,"Amazon Brand - Rivet Abstract Gold, White, and Peach Flecks Painting on Canvas Wall Art Decor, 30"" x 30""",B075HX2JJH.jpg,"a photo of a Amazon Brand - Rivet Abstract Gold, White, and Peach Flecks Painting on Canvas Wall Art Decor, 30"" x 30""",1,1,204_img|962_img|4302_img|336_img|246_img|3696_img|2609_img|1359_img|431_img|545_img|2683_img|1562_img|3731_img|3946_img|939_img|5027_img|1438_img|4857_img|252_img|4191_img
985,FINENECKLACEBRACELETANKLET,Amazon Collection,metall,Amazon Collection Women's 925 Rhodium-Plated Silver,B01M06ZCLA.jpg,a photo of a Amazon Collection Women's 925 Rhodium-Plated Silver,0,-1,2439_img|2529_img|5562_img|4050_img|5378_img|2992_img|4264_img|378_img|5470_img|4268_img|2572_img|1564_img|5494_img|4924_img|2454_img|1620_img|635_img|5452_img|2043_img|1644_img
987,CHAIR,Stone & Beam,Leather,"Amazon Brand - Stone & Beam Andover Leather Left-Facing L-Shaped Sectional, 124""W, Charcoal",B07BWK58CN.jpg,"a photo of a Amazon Brand - Stone & Beam Andover Leather Left-Facing L-Shaped Sectional, 124""W, Charcoal",1,0,987_img|2321_img|5175_img|50_img|201_img|1188_img|1499_img|3815_img|163_img|4526_img|1019_img|729_img|2859_img|1542_img|1143_img|1156_img|5174_img|700_img|3874_img|294_img
993,TABLE,Rivet,"placage en noyer et panneaux MDF, base en metal a revetement par poudre noir","Marque Amazon - Rivet Table d'appoint, 38 x 41 cm, Finition noyer/metal noir",B07W3LR8Y6.jpg,"a photo of a Marque Amazon - Rivet Table d'appoint, 38 x 41 cm, Finition noyer/metal noir",1,8,1003_img|4836_img|192_img|5170_img|475_img|4545_img|1720_img|2117_img|993_img|2653_img|4275_img|5313_img|3825_img|1691_img|4172_img|3223_img|572_img|1585_img|3788_img|5049_img
997,FINEEARRING,Amazon Collection,metal,Amazon CollectionRhodium Plated Sterling Silver Cushion Cut Created Emerald 5mm and Created White Sapphire Halo Stud Earrings,B01F7B2M0C.jpg,a photo of a Amazon CollectionRhodium Plated Sterling Silver Cushion Cut Created Emerald 5mm and Created White Sapphire Halo Stud Earrings,1,0,997_img|2741_img|3942_img|4878_img|292_img|2463_img|231_img|3626_img|560_img|590_img|4555_img|2377_img|1502_img|1132_img|4486_img|4967_img|755_img|2094_img|4341_img|5355_img
1003,TABLE,Rivet,"MDF with walnut veneer, powder coated metal","Amazon Brand - Rivet Leaf-Shaped Coffee Table, 120 x 60 x 36cm, MDF with Walnut Veneer/Black Metal Base",B07GDMBZJJ.jpg,"a photo of a Amazon Brand - Rivet Leaf-Shaped Coffee Table, 120 x 60 x 36cm, MDF with Walnut Veneer/Black Metal Base",1,0,1003_img|4836_img|3825_img|1856_img|1585_img|4172_img|2117_img|633_img|4907_img|2653_img|5170_img|572_img|4545_img|2774_img|1720_img|2874_img|5013_img|603_img|4311_img|36_img
1004,RUG,Stone & Beam,stone,"Amazon Brand - Stone & Beam Casual Plaid Area Rug, 5 x 8 Foot, Flatweave, Grey, Ivory, Yellow",B07B51JJL6.jpg,"a photo of a Amazon Brand - Stone & Beam Casual Plaid Area Rug, 5 x 8 Foot, Flatweave, Grey, Ivory, Yellow",1,0,1004_img|4609_img|3830_img|751_img|1529_img|5131_img|2147_img|5394_img|1838_img|1628_img|2075_img|1292_img|2555_img|761_img|2742_img|1600_img|3914_img|4180_img|1369_img|2398_img
1010,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Plastic,Amazon Brand - Solimo Designer Quotes 3D Printed Hard Back Case Mobile Cover for Realme 3 / Realme 3i,B0853X2F3K.jpg,a photo of a Amazon Brand - Solimo Designer Quotes 3D Printed Hard Back Case Mobile Cover for Realme 3 / Realme 3i,1,3,1844_img|1512_img|5262_img|1010_img|4013_img|2659_img|5230_img|710_img|1370_img|1468_img|1527_img|274_img|3964_img|1590_img|2535_img|4634_img|4584_img|4441_img|2671_img|910_img
1015,HOME_BED_AND_BATH,Amazon Brand - Solimo,Polyester,"Amazon Brand - Solimo Room Darkening Blackout Door Curtain, 7 Feet - Set of 1 (Black)",B075R8PJFY.jpg,"a photo of a Amazon Brand - Solimo Room Darkening Blackout Door Curtain, 7 Feet - Set of 1 (Black)",1,0,1015_img|1342_img|4588_img|178_img|2501_img|1639_img|162_img|799_img|5200_img|4667_img|1652_img|2448_img|3301_img|4409_img|1188_img|4482_img|1915_img|1539_img|4474_img|5306_img
1019,KITCHEN,AmazonBasics,Aluminium,AmazonBasics - 8 Piece Non-Stick Cookware Set (without Induction Base),B081TGCNF3.jpg,a photo of a AmazonBasics - 8 Piece Non-Stick Cookware Set (without Induction Base),1,1,4526_img|1019_img|729_img|860_img|247_img|1766_img|1226_img|1706_img|4725_img|4780_img|5235_img|312_img|4436_img|4040_img|2872_img|1645_img|5285_img|5147_img|2028_img|2587_img
1030,HOME_FURNITURE_AND_DECOR,Movian,Legno,Movian GW-Oslo Shoe Bench 3462,B0851ZLN76.jpg,a photo of a Movian GW-Oslo Shoe Bench 3462,1,0,1030_img|4173_img|5205_img|1937_img|1573_img|1578_img|4275_img|1074_img|3175_img|555_img|179_img|4907_img|3818_img|5424_img|633_img|5161_img|704_img|169_img|5046_img|3102_img
1034,SOFA,Movian,Polyester,"Amazon Brand - Movian Borgan - 3-Seater Sofa, 187 x 85 x 81 cm, Dust Blue",B07K8V2Y7R.jpg,"a photo of a Amazon Brand - Movian Borgan - 3-Seater Sofa, 187 x 85 x 81 cm, Dust Blue",1,0,1034_img|3013_img|4308_img|2448_img|2012_img|3041_img|4830_img|2404_img|4369_img|782_img|3855_img|2497_img|5433_img|1652_img|3060_img|227_img|1539_img|789_img|3660_img|231_img
1042,SHOES,Amazon Brand - Symbol,Synthetic,Amazon Brand - Symbol Men's Navy/Tan Sandals- 6 UK/India (39 EU) (AZ-KY-337A),B079PXCPXN.jpg,a photo of a Amazon Brand - Symbol Men's Navy/Tan Sandals- 6 UK/India (39 EU) (AZ-KY-337A),1,7,5349_img|5584_img|5065_img|5281_img|4504_img|2956_img|5457_img|1042_img|595_img|2961_img|4124_img|2816_img|2040_img|5463_img|514_img|5408_img|675_img|5555_img|1580_img|1504_img
1047,HOME,Rivet,Iron,"Amazon Brand - Rivet Mid-Century Ceramic Planter with Stand, 18.9""H, White",B0842H2F7C.jpg,"a photo of a Amazon Brand - Rivet Mid-Century Ceramic Planter with Stand, 18.9""H, White",1,0,1047_img|2484_img|2531_img|5538_img|5480_img|1430_img|5304_img|4545_img|619_img|692_img|688_img|2152_img|230_img|1614_img|2797_img|5390_img|2655_img|300_img|775_img|5570_img
1050,HOME_FURNITURE_AND_DECOR,Pinzon by Amazon,Coton,"Pinzon Paintbox carrelage Hand-Hooked Tapis en Laine, 5x8",B001LF4I10.jpg,"a photo of a Pinzon Paintbox carrelage Hand-Hooked Tapis en Laine, 5x8",1,7,828_img|3593_img|888_img|1967_img|1549_img|827_img|3660_img|1050_img|1610_img|1764_img|2183_img|5253_img|2031_img|3509_img|2672_img|4956_img|1284_img|1663_img|2144_img|2540_img
1064,TABLE,AmazonBasics,holz,"AmazonBasics TV-Esstisch / Snacktisch, 4 Tische mit 1 Halterung, erneuert natur",B07WWCV37S.jpg,"a photo of a AmazonBasics TV-Esstisch / Snacktisch, 4 Tische mit 1 Halterung, erneuert natur",1,1,898_img|1064_img|1546_img|1821_img|3979_img|5375_img|828_img|3774_img|4134_img|2713_img|4602_img|648_img|860_img|2786_img|2842_img|1694_img|2874_img|1369_img|1527_img|2126_img
