product_id,ProductType,Brand,Material,ProductTitle,Image,prompt_text,hit,rank,retrieved_ids
4608,SOFA,Rivet,wood /foam,"Amazon Brand - Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble",B072FVHS9G.jpg,"a photo of a Amazon Brand - Rivet Sloane Mid-Century Modern Sofa with Tufted Back, 79.9""W, Pebble",1,0,4608_img|5332_img|4510_img|4594_img|4868_img|4811_img|5120_img|5383_img|4550_img|5348_img|5515_img|4914_img|4583_img|5252_img|5439_img|4808_img|5598_img|5366_img|5241_img|5490_img
4609,RUG,Stone & Beam,wool,"Amazon Brand - Stone & Beam Casual Geometric Wool Area Rug, 7' 6"" x 5', Gold",B07B4ZLJ7D.jpg,"a photo of a Amazon Brand - Stone & Beam Casual Geometric Wool Area Rug, 7' 6"" x 5', Gold",1,0,4609_img|5397_img|5333_img|5517_img|5550_img|5376_img|5131_img|5455_img|4534_img|5504_img|5394_img|4716_img|4724_img|4846_img|5156_img|4705_img|5195_img|4930_img|4643_img|5559_img
4610,FINEEARRING,Amazon Collection,metal,"10k White Gold Cluster Heart Diamond Drop Earrings (1/2cttw, I-J Color, I2-I3 Clarity)",B011YF1OCC.jpg,"a photo of a 10k White Gold Cluster Heart Diamond Drop Earrings (1/2cttw, I-J Color, I2-I3 Clarity)",1,0,4610_img|5353_img|4924_img|4692_img|4991_img|5385_img|5447_img|4954_img|5384_img|5440_img|5524_img|4595_img|4818_img|5196_img|4794_img|5562_img|5378_img|4850_img|4753_img|5026_img
4611,KITCHEN,Amazon Brand - Solimo,Stainless Steel,Amazon Brand - Solimo Premium Stainless Steel 24cm sautepan with lid,B07PWGW99Q.jpg,a photo of a Amazon Brand - Solimo Premium Stainless Steel 24cm sautepan with lid,1,1,5518_img|4611_img|4500_img|4543_img|4821_img|5030_img|4553_img|5323_img|4661_img|4869_img|4582_img|4892_img|5437_img|5071_img|4871_img|4754_img|5525_img|4669_img|5012_img|5183_img
4612,TABLE,Rivet,"Braunes Glas, Nussbaumfurnier und MDF, pulverbeschichtetes Metallgestell",Amazon Brand Rivet Round Coffee Table with Shelf 80 x 80 cm Glass/Walnut,B07WL49F74.jpg,a photo of a Amazon Brand Rivet Round Coffee Table with Shelf 80 x 80 cm Glass/Walnut,1,0,4612_img|5170_img|4836_img|4907_img|5422_img|5181_img|4576_img|4971_img|5345_img|4620_img|5139_img|5340_img|5152_img|5600_img|4764_img|4737_img|4903_img|4580_img|5017_img|5255_img
4613,SHOES,Amazon Brand - Symbol,PU,Amazon Brand - Symbol Men's Off-White PU Sneakers-10 UK (44 EU) (11 US) (AZ-YS-404),B07VNR39SR.jpg,a photo of a Amazon Brand - Symbol Men's Off-White PU Sneakers-10 UK (44 EU) (11 US) (AZ-YS-404),1,6,4890_img|4766_img|4720_img|4888_img|5379_img|5047_img|4613_img|5034_img|4824_img|5312_img|4859_img|4619_img|4699_img|4565_img|4653_img|5420_img|5324_img|5463_img|5284_img|4575_img
4614,WALL_ART,Stone & Beam,canvas,"Amazon Brand - Stone & Beam Modern Red and Gold Tulip Print on Canvas, Brown Frame, 13.75"" x 13.75""",B073NZTB8J.jpg,"a photo of a Amazon Brand - Stone & Beam Modern Red and Gold Tulip Print on Canvas, Brown Frame, 13.75"" x 13.75""",1,0,4614_img|4887_img|4825_img|4996_img|4621_img|4827_img|4894_img|5382_img|4820_img|5117_img|4546_img|5003_img|4990_img|5568_img|5537_img|5121_img|5229_img|5384_img|4858_img|4846_img
4615,WALL_ART,Rivet,canvas,"Amazon Brand - Rivet Contemporary Print with Gold Leaf Wall Art Decor on Canvas - 35 x 35 Inch, Blue and Beige",B07HSGGG51.jpg,"a photo of a Amazon Brand - Rivet Contemporary Print with Gold Leaf Wall Art Decor on Canvas - 35 x 35 Inch, Blue and Beige",1,0,4615_img|4976_img|4551_img|5330_img|4918_img|5197_img|4485_img|5232_img|4852_img|4983_img|4625_img|4715_img|4809_img|5324_img|4741_img|4985_img|5076_img|5290_img|5320_img|5517_img
4616,SOFA,Stone & Beam,stone,"Amazon Brand - Stone & Beam Brandeberry Farmhouse Charles of London Sofa, 82""W, Beige",B07B4MG9HX.jpg,"a photo of a Amazon Brand - Stone & Beam Brandeberry Farmhouse Charles of London Sofa, 82""W, Beige",1,1,5459_img|4616_img|5348_img|5226_img|4686_img|5489_img|4529_img|5252_img|4750_img|5390_img|5083_img|4832_img|4732_img|4656_img|5212_img|5304_img|5329_img|4749_img|4889_img|4608_img
4617,HOME_BED_AND_BATH,Amazon Brand - Solimo,Polyester,"Amazon Brand - Solimo Animal Farm Microfibre Printed Quilt Blanket, Single, 120 GSM, White",B076BSSBXV.jpg,"a photo of a Amazon Brand - Solimo Animal Farm Microfibre Printed Quilt Blanket, Single, 120 GSM, White",1,17,5144_img|5233_img|5474_img|5209_img|5288_img|4965_img|5569_img|5527_img|5061_img|5570_img|4961_img|5054_img|5411_img|4654_img|5359_img|5058_img|4623_img|4617_img|5022_img|5426_img
4618,FINENECKLACEBRACELETANKLET,Amazon Collection,crystal,"Sterling Silver Hummingbird Swarovski Elements Pendant Necklace, 18""",B00CGSBMA6.jpg,"a photo of a Sterling Silver Hummingbird Swarovski Elements Pendant Necklace, 18""",1,3,4639_img|4783_img|5499_img|4618_img|4648_img|5078_img|5295_img|4603_img|5369_img|4959_img|5082_img|5574_img|4540_img|5280_img|5286_img|4989_img|5319_img|5482_img|4904_img|4679_img
4619,SHOES,Amazon Brand - Symbol,Canvas,Amazon Brand - Symbol Men's Navy Canvas Sneakers-11 UK/India (45 EU) (AZ-GI-368A),B07DJHHSYN.jpg,a photo of a Amazon Brand - Symbol Men's Navy Canvas Sneakers-11 UK/India (45 EU) (AZ-GI-368A),1,2,5284_img|5220_img|4619_img|4708_img|4789_img|4613_img|5125_img|4766_img|4890_img|4720_img|4859_img|5034_img|4565_img|5047_img|5239_img|5105_img|5114_img|4681_img|4879_img|5463_img
4620,TABLE,Ravenna Home,ceramic,"Amazon Brand - Ravenna Home Moroccan-Pattern Ceramic Garden Stool or Side Table, 16""H, Navy Blue",B07MHM99CR.jpg,"a photo of a Amazon Brand - Ravenna Home Moroccan-Pattern Ceramic Garden Stool or Side Table, 16""H, Navy Blue",1,0,4620_img|5147_img|4843_img|4717_img|4886_img|4662_img|4923_img|5327_img|5102_img|4538_img|4612_img|4993_img|5583_img|5526_img|4552_img|4548_img|5284_img|4737_img|4713_img|5406_img
4621,WALL_ART,Rivet,paper,"Amazon Brand - Rivet Spanned Red, Green and Gold Feathers in Dark Gray Frame Wall Art, 32"" x 42""",B073P17RSQ.jpg,"a photo of a Amazon Brand - Rivet Spanned Red, Green and Gold Feathers in Dark Gray Frame Wall Art, 32"" x 42""",1,1,4996_img|4621_img|5318_img|5331_img|4614_img|5117_img|4533_img|4866_img|4517_img|4904_img|5435_img|4603_img|4711_img|5197_img|4913_img|5277_img|4887_img|5439_img|5328_img|5536_img
4622,HOME_BED_AND_BATH,Amazon Brand - Solimo,polyresin,"Amazon Brand - Solimo Concerto Window Curtain, 5 feet - Set of 2 (Burgundy Red)",B07FR8GK5M.jpg,"a photo of a Amazon Brand - Solimo Concerto Window Curtain, 5 feet - Set of 2 (Burgundy Red)",1,2,5568_img|4858_img|4622_img|4640_img|4587_img|5478_img|5458_img|4560_img|4588_img|4678_img|4546_img|5384_img|5095_img|4990_img|5414_img|5121_img|5308_img|5306_img|4894_img|4825_img
4623,HOME_BED_AND_BATH,Pinzon by Amazon,Cotton,"Pinzon by Amazon Ultrasoft Cotton, White, Super King Size Duvet Set with 2 pillowcases",B00EQ5FXRK.jpg,"a photo of a Pinzon by Amazon Ultrasoft Cotton, White, Super King Size Duvet Set with 2 pillowcases",1,6,5426_img|5569_img|4961_img|5144_img|4965_img|5233_img|4623_img|5316_img|5061_img|4527_img|5474_img|5442_img|4782_img|5411_img|5367_img|4502_img|5554_img|5454_img|4617_img|4777_img
4624,WALL_ART,Stone & Beam,paper,"Amazon Brand - Stone & Beam Modern Black and White Photo of Flatiron Building, Black Frame, 38"" x 26""",B073P1H6CN.jpg,"a photo of a Amazon Brand - Stone & Beam Modern Black and White Photo of Flatiron Building, Black Frame, 38"" x 26""",1,0,4624_img|4630_img|4541_img|5563_img|5377_img|4999_img|5003_img|5133_img|4498_img|4635_img|5436_img|4763_img|4501_img|4805_img|4920_img|4552_img|4682_img|4673_img|4726_img|5257_img
4625,WALL_ART,Rivet,canvas,"Amazon Brand - Rivet Aerial Turquoise Blue Beach Photo of Mediterranean Beach 24"" x 36""",B073P1CKFH.jpg,"a photo of a Amazon Brand - Rivet Aerial Turquoise Blue Beach Photo of Mediterranean Beach 24"" x 36""",1,0,4625_img|4715_img|4741_img|4983_img|4952_img|5469_img|5413_img|4618_img|5502_img|5564_img|5197_img|5105_img|5232_img|4572_img|5202_img|4639_img|4759_img|5449_img|5499_img|4918_img
4626,HOME,Pinzon by Amazon,Cotton,"Pinzon Diamond Matelasse 20 by 36-Inch King Sham, Slate",B004Y4BREG.jpg,"a photo of a Pinzon Diamond Matelasse 20 by 36-Inch King Sham, Slate",1,0,4626_img|5509_img|4628_img|5211_img|5419_img|4703_img|5238_img|5407_img|5194_img|5166_img|5527_img|5196_img|5144_img|5569_img|5022_img|5217_img|4522_img|5529_img|5233_img|4596_img
4627,FINERING,Amazon Collection,Sintetico,"Amazon CollectionRose Gold-Plated Sterling Silver Swarovski Zirconia Round-Cut 5 Stone Ring, Size 8",B0735938PW.jpg,"a photo of a Amazon CollectionRose Gold-Plated Sterling Silver Swarovski Zirconia Round-Cut 5 Stone Ring, Size 8",1,1,5557_img|4627_img|5007_img|4897_img|4700_img|5506_img|4885_img|5160_img|4492_img|4987_img|4493_img|5392_img|5128_img|5179_img|5540_img|5062_img|4845_img|5443_img|5402_img|5522_img
4628,HOME_FURNITURE_AND_DECOR,Stone & Beam,stone,"Amazon Brand - Stone & Beam Marin Studded Chair, 33""W, Charcoal",B075X4PT6K.jpg,"a photo of a Amazon Brand - Stone & Beam Marin Studded Chair, 33""W, Charcoal",1,0,4628_img|5211_img|4695_img|5529_img|5555_img|5050_img|5403_img|4767_img|5052_img|5419_img|4568_img|4969_img|5246_img|5166_img|5407_img|5356_img|5315_img|4932_img|4626_img|5133_img
4629,SOFA,Stone & Beam,Nylon,"Amazon Brand - Stone & Beam Bagley Sectional Component, Left-Facing Sofa Chaise, Fabric, 41""W, Linen",B07HZ6X7ZF.jpg,"a photo of a Amazon Brand - Stone & Beam Bagley Sectional Component, Left-Facing Sofa Chaise, Fabric, 41""W, Linen",1,1,4889_img|4629_img|5060_img|4644_img|4571_img|5505_img|5079_img|5203_img|4906_img|5349_img|4954_img|5493_img|4686_img|5584_img|4660_img|4641_img|5136_img|5452_img|5359_img|4504_img
4630,WALL_ART,Stone & Beam,paper,"Amazon Brand - Stone & Beam Couple with Red Umbrella Print, Black Frame, 37"" x 47""",B075YM2V3Y.jpg,"a photo of a Amazon Brand - Stone & Beam Couple with Red Umbrella Print, Black Frame, 37"" x 47""",1,0,4630_img|4614_img|4587_img|5354_img|4640_img|5039_img|5413_img|4996_img|5075_img|4747_img|5552_img|5542_img|5513_img|4763_img|5308_img|5353_img|4707_img|5289_img|5086_img|4867_img
4631,WALL_ART,Rivet,Wood,"Amazon Brand - Rivet Photo Print Wall Art of Southwest Desert and Blue Sky Landscape on Wood, 20"" x 16""",B073P6HGSG.jpg,"a photo of a Amazon Brand - Rivet Photo Print Wall Art of Southwest Desert and Blue Sky Landscape on Wood, 20"" x 16""",1,0,4631_img|4730_img|5449_img|4625_img|4715_img|5027_img|5436_img|4740_img|5099_img|5338_img|5502_img|4983_img|5421_img|5197_img|4485_img|5497_img|4741_img|4759_img|4904_img|5118_img
4632,SHOES,Amazon Brand - Symbol,Leather,Amazon Brand - Symbol Men's Beige Leather Formal Shoes - 9 UK (AZ-OM-232B),B079TJH95K.jpg,a photo of a Amazon Brand - Symbol Men's Beige Leather Formal Shoes - 9 UK (AZ-OM-232B),1,0,4632_img|5423_img|5324_img|5463_img|5579_img|4613_img|5466_img|4871_img|5525_img|4882_img|5457_img|5155_img|4504_img|5069_img|5112_img|4597_img|5168_img|5252_img|5136_img|5034_img
4633,HOME,Pinzon by Amazon.com,Flannel,"Pinzon 190-Gram Velvet Flannel King Bed Sheet Set, Butter",B000FVU9YG.jpg,"a photo of a Pinzon 190-Gram Velvet Flannel King Bed Sheet Set, Butter",1,0,4633_img|4762_img|5022_img|4791_img|5195_img|4973_img|4680_img|5045_img|4563_img|4666_img|5454_img|4944_img|5036_img|5405_img|5455_img|5243_img|4813_img|5569_img|4527_img|5083_img
4634,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Plastic,Amazon Brand - Solimo Designer Iron Impression 3D Printed Hard Back Case Mobile Cover for OnePlus 7T Pro,B0853X2F23.jpg,a photo of a Amazon Brand - Solimo Designer Iron Impression 3D Printed Hard Back Case Mobile Cover for OnePlus 7T Pro,1,3,4691_img|5029_img|5500_img|4634_img|4645_img|5481_img|4769_img|4927_img|4947_img|4883_img|5334_img|5177_img|5230_img|5122_img|5548_img|4972_img|4528_img|4743_img|4584_img|4919_img
4635,WALL_ART,Stone & Beam,Paper,"Amazon Brand - Stone & Beam Modern Black and White Inhale Word Wall Art in Black Frame, 18"" x 18""",B073P1F2HM.jpg,"a photo of a Amazon Brand - Stone & Beam Modern Black and White Inhale Word Wall Art in Black Frame, 18"" x 18""",1,0,4635_img|5377_img|5003_img|4630_img|5257_img|4624_img|4570_img|4501_img|4805_img|4498_img|5364_img|4707_img|5328_img|5142_img|5563_img|4920_img|4541_img|5289_img|4763_img|4673_img
4636,SOFA,Rivet,Polyester,"Amazon Brand - Rivet Edgewest Low Back Modern Sofa, 87""W, Blue Ink",B07B4NW6ZQ.jpg,"a photo of a Amazon Brand - Rivet Edgewest Low Back Modern Sofa, 87""W, Blue Ink",1,0,4636_img|5137_img|4796_img|5514_img|4804_img|4678_img|4507_img|4606_img|4757_img|4806_img|5178_img|4548_img|4866_img|4830_img|4518_img|5299_img|4599_img|5435_img|4914_img|4666_img
4637,FINEEARRING,Amazon Collection,metal,"Certified 14k Yellow Gold Diamond with Screw Back and Post Stud Earrings (1/2cttw, J-K Color, I1-I2 Clarity)",B01M0LHE9A.jpg,"a photo of a Certified 14k Yellow Gold Diamond with Screw Back and Post Stud Earrings (1/2cttw, J-K Color, I1-I2 Clarity)",1,6,5048_img|5371_img|4944_img|5036_img|5405_img|4561_img|4637_img|4931_img|5373_img|5443_img|4675_img|5044_img|5452_img|5113_img|5016_img|4687_img|4788_img|4551_img|4857_img|5275_img
4638,FINENECKLACEBRACELETANKLET,Amazon Collection,Not applicable,"Amazon CollectionMen's 14k Gold Filled Solid Beveled Edge Embossed Crucifix Cross with Gold Plated Stainless Steel Chain Pendant Necklace, 18""",B06XKKS1RP.jpg,"a photo of a Amazon CollectionMen's 14k Gold Filled Solid Beveled Edge Embossed Crucifix Cross with Gold Plated Stainless Steel Chain Pendant Necklace, 18""",1,0,4638_img|4735_img|4979_img|4842_img|4881_img|5512_img|5275_img|4574_img|4519_img|4785_img|5540_img|4658_img|5305_img|5167_img|4520_img|5187_img|5394_img|5295_img|5291_img|4938_img
4639,FINENECKLACEBRACELETANKLET,Amazon Collection,Cristal,"Collar chapado en plata con colgante de cristal con texto""You and Me"", 45,7 cm,Ballena (Whale)",B01M152FRM.jpg,"a photo of a Collar chapado en plata con colgante de cristal con texto""You and Me"", 45,7 cm,Ballena (Whale)",1,3,5499_img|4839_img|5494_img|4639_img|4783_img|5524_img|5150_img|4618_img|5202_img|5286_img|5395_img|5090_img|4728_img|5305_img|4648_img|5190_img|4989_img|4626_img|5280_img|5453_img
4640,FINEEARRING,Amazon Collection,metal,14k White Gold Cushion Checkerboard Cut Created Ruby Studs (8mm),B00UYIH6SM.jpg,a photo of a 14k White Gold Cushion Checkerboard Cut Created Ruby Studs (8mm),1,0,4640_img|5458_img|5479_img|4747_img|5193_img|5077_img|4990_img|4693_img|4858_img|4995_img|5157_img|5172_img|5414_img|4587_img|5475_img|4546_img|5121_img|5134_img|4891_img|4929_img
4641,KITCHEN,Strathwood by Amazon.com,Unknown Material,Strathwood Forged Stainless Steel 4-Piece BBQ Tool Set,B000FUIYXA.jpg,a photo of a Strathwood Forged Stainless Steel 4-Piece BBQ Tool Set,1,0,4641_img|4671_img|5088_img|5470_img|4489_img|5599_img|4758_img|5020_img|5493_img|4850_img|5021_img|4774_img|5393_img|5006_img|5452_img|5416_img|4754_img|5547_img|5337_img|4821_img
4642,FINEEARRING,Amazon Collection,Metal,"14k Rose Gold Plated 925 Sterling Silver Round Prong-Set AAA Cubic Zirconia Hoop Earrings (.9"" Diameter) (1 cttw)",B01980UC8M.jpg,"a photo of a 14k Rose Gold Plated 925 Sterling Silver Round Prong-Set AAA Cubic Zirconia Hoop Earrings (.9"" Diameter) (1 cttw)",1,0,4642_img|4922_img|5063_img|4764_img|5062_img|4700_img|4909_img|4853_img|5556_img|5340_img|5443_img|5457_img|4797_img|4911_img|4493_img|5079_img|5584_img|5557_img|4954_img|5242_img
4643,CHAIR,Rivet,Polyester,"Amazon Brand - Rivet Eli Modern Curved-Back Dining Chair, Set of 2, 19.3""W, Lemongrass",B0853KTR7M.jpg,"a photo of a Amazon Brand - Rivet Eli Modern Curved-Back Dining Chair, Set of 2, 19.3""W, Lemongrass",1,0,4643_img|4748_img|5185_img|4714_img|4542_img|4586_img|5204_img|4497_img|5351_img|5341_img|4905_img|5586_img|5366_img|5064_img|5538_img|5376_img|4923_img|4481_img|5151_img|5534_img
4644,CHAIR,Stone & Beam,Nylon,"Amazon Brand - Stone & Beam Bagley Sectional Component, Left-Facing Loveseat, Fabric, 52""W, Stone",B07HZ7YDCL.jpg,"a photo of a Amazon Brand - Stone & Beam Bagley Sectional Component, Left-Facing Loveseat, Fabric, 52""W, Stone",1,0,4644_img|5060_img|4889_img|4629_img|4954_img|4911_img|5175_img|4490_img|4910_img|4696_img|5558_img|5022_img|4531_img|4660_img|5079_img|4863_img|4856_img|4768_img|4742_img|5483_img
4645,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Plastic,Amazon Brand - Solimo Designer Dry Flower On Wall 3D Printed Hard Back Case Mobile Cover for Oppo Reno 3 Pro,B0853WR5Y5.jpg,a photo of a Amazon Brand - Solimo Designer Dry Flower On Wall 3D Printed Hard Back Case Mobile Cover for Oppo Reno 3 Pro,0,-1,5207_img|5465_img|5596_img|4970_img|5571_img|5446_img|4779_img|5122_img|5369_img|4894_img|4827_img|4883_img|5230_img|4825_img|5210_img|5194_img|5561_img|5548_img|5330_img|5041_img
4646,TABLE,Alkove,Oak,"Marque Amazon - Alkove Hayes - Table basse avec rangement, 110 x 70 x 33 cm, Chene sauvage",B07SNKJYZL.jpg,"a photo of a Marque Amazon - Alkove Hayes - Table basse avec rangement, 110 x 70 x 33 cm, Chene sauvage",1,4,5401_img|4652_img|4602_img|4544_img|4646_img|4974_img|5345_img|4862_img|5471_img|5396_img|5181_img|5017_img|5023_img|4982_img|5274_img|5106_img|5432_img|4787_img|5355_img|5399_img
4647,SHOES,find.,Leather,"Amazon Brand - find. Women's Simple Slide Leather Sandal, Leopard, US 9.5",B07HZQM2QK.jpg,"a photo of a Amazon Brand - find. Women's Simple Slide Leather Sandal, Leopard, US 9.5",1,1,5546_img|4647_img|5431_img|5539_img|4504_img|5457_img|5293_img|5065_img|5584_img|5264_img|4882_img|5590_img|5035_img|4708_img|5349_img|5203_img|5579_img|5105_img|5511_img|5463_img
4648,FINENECKLACEBRACELETANKLET,Amazon Collection,Not Applicable,"14k White Gold 16"" Adjustable to 18"" 4-Prong Set Round-Cut Diamond Pendant (1/3 cttw, J-K Color, I2-I3 Clarity)",B01NCX7DJ1.jpg,"a photo of a 14k White Gold 16"" Adjustable to 18"" 4-Prong Set Round-Cut Diamond Pendant (1/3 cttw, J-K Color, I2-I3 Clarity)",1,4,5090_img|5295_img|5084_img|5577_img|4648_img|4875_img|5562_img|5319_img|5473_img|4728_img|5305_img|5055_img|5498_img|5395_img|5046_img|4690_img|5597_img|4679_img|4663_img|5521_img
4649,FINERING,Amazon Collection,strass;,"Anello in argento Sterling placcato platino o oro con 5 pietre taglio rotondo realizzato con zirconi Swarovski,Argento placcato platino,Size 7",B01NCX7Z2T.jpg,"a photo of a Anello in argento Sterling placcato platino o oro con 5 pietre taglio rotondo realizzato con zirconi Swarovski,Argento placcato platino,Size 7",1,0,4649_img|4738_img|5213_img|4945_img|4710_img|4932_img|5543_img|5438_img|5059_img|4536_img|5409_img|4963_img|5183_img|4794_img|5074_img|4601_img|4594_img|4742_img|5089_img|5593_img
4650,RUG,Ravenna Home,polyester,"Ravenna Home Baron Rug, 5'W x 7'6""L, Fine Lattice Design",B07NYSJWQF.jpg,"a photo of a Ravenna Home Baron Rug, 5'W x 7'6""L, Fine Lattice Design",1,0,4650_img|4713_img|5406_img|5381_img|4737_img|4580_img|4721_img|5504_img|5326_img|5058_img|5104_img|4723_img|5566_img|4522_img|4531_img|5015_img|4663_img|4525_img|4798_img|5509_img
4651,HOME_FURNITURE_AND_DECOR,Amazon Brand - Solimo,Plastic,"Amazon Brand - Solimo 12-inch Wall Clock -Sensation (Silent Movement, Black Frame)",B08GKZZ7H1.jpg,"a photo of a Amazon Brand - Solimo 12-inch Wall Clock -Sensation (Silent Movement, Black Frame)",1,7,5066_img|5180_img|5301_img|5138_img|5441_img|5507_img|5273_img|4651_img|5254_img|4826_img|5056_img|4726_img|4552_img|4782_img|4764_img|5488_img|5216_img|5526_img|5116_img|4482_img
4652,TABLE,Alkove,Buche,"Amazon Brand, Alkove, Hayes, Solid Wood Coffee Table, 70 x 70 x 45 cm, Beech Heartwood",B07K7LVMQ7.jpg,"a photo of a Amazon Brand, Alkove, Hayes, Solid Wood Coffee Table, 70 x 70 x 45 cm, Beech Heartwood",1,1,5401_img|4652_img|4974_img|4544_img|5345_img|5408_img|4602_img|5600_img|5181_img|4646_img|4862_img|5184_img|4576_img|5471_img|5267_img|4545_img|5097_img|4899_img|4787_img|5355_img
4653,SHOES,find.,Textile,FIND Women's Sneakers Leather Lace-up Multicolour (Multicolor) 6 UK (39 EU),B06X9TSBT4.jpg,a photo of a FIND Women's Sneakers Leather Lace-up Multicolour (Multicolor) 6 UK (39 EU),1,0,4653_img|5430_img|5312_img|4833_img|5590_img|4613_img|5420_img|4511_img|5259_img|5324_img|5078_img|4967_img|5293_img|5445_img|5379_img|5392_img|5463_img|4619_img|4890_img|5387_img
4654,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Canvas,Amazon Brand - Solimo Designer Panda Pattern 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Knight 2 E471,B07T251LN3.jpg,a photo of a Amazon Brand - Solimo Designer Panda Pattern 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Knight 2 E471,1,0,4654_img|5334_img|5221_img|5091_img|5207_img|4722_img|4743_img|4927_img|4607_img|4900_img|4931_img|4994_img|5042_img|4975_img|4540_img|5597_img|5477_img|5059_img|5098_img|5561_img
4655,HOME_FURNITURE_AND_DECOR,Movian,Legno,"Marchio Amazon - Movian Lamp Table, Glass, High Gloss White",B07PNGGMJM.jpg,"a photo of a Marchio Amazon - Movian Lamp Table, Glass, High Gloss White",1,11,5023_img|5583_img|5271_img|5327_img|5017_img|5106_img|5024_img|4770_img|5068_img|5432_img|5534_img|4655_img|5586_img|5189_img|5104_img|4824_img|4549_img|4903_img|5484_img|4535_img
4656,CHAIR,Stone & Beam,hardwood covered in polyester fabric,"Amazon Brand - Stone & Beam Sascha Removable Cushion Wingback Accent Chair, 34.6""W, Ivory",B07124WCH8.jpg,"a photo of a Amazon Brand - Stone & Beam Sascha Removable Cushion Wingback Accent Chair, 34.6""W, Ivory",1,2,5390_img|4732_img|4656_img|4916_img|5555_img|4777_img|4960_img|5529_img|5166_img|5489_img|5538_img|5403_img|4814_img|5491_img|4969_img|5246_img|5153_img|4749_img|4568_img|5570_img
4657,CHAIR,UMI,Panno,UMI. Essentials Sedia da Ufficio Sedia da Scrivania Sedia Ergonomica (Grigio),B07LC6HGS1.jpg,a photo of a UMI. Essentials Sedia da Ufficio Sedia da Scrivania Sedia Ergonomica (Grigio),1,10,4487_img|4968_img|4760_img|4823_img|4873_img|4523_img|5123_img|4703_img|5031_img|4964_img|4657_img|4664_img|5009_img|4773_img|5068_img|5268_img|4998_img|4984_img|4854_img|5145_img
4658,FINENECKLACEBRACELETANKLET,Amazon Collection,metal,"Amazon Collection14k Yellow Gold-Filled Letter""H"" Charm Pendant Necklace, 18""",B016RNUGVQ.jpg,"a photo of a Amazon Collection14k Yellow Gold-Filled Letter""H"" Charm Pendant Necklace, 18""",1,0,4658_img|4979_img|5167_img|4638_img|4785_img|4574_img|4520_img|5187_img|4842_img|4944_img|5036_img|5405_img|4938_img|4908_img|5279_img|4839_img|4841_img|5305_img|5190_img|4905_img
4659,CELLULAR_PHONE_CASE,Amazon Brand - Solimo,Silicon,Amazon Brand - Solimo Designer Sparkle Girl Boss UV Printed Soft Back Case Mobile Cover for Vivo V3 Max,B0853XKWXV.jpg,a photo of a Amazon Brand - Solimo Designer Sparkle Girl Boss UV Printed Soft Back Case Mobile Cover for Vivo V3 Max,1,1,5287_img|4659_img|5343_img|4578_img|5223_img|4919_img|5210_img|5395_img|5063_img|4628_img|5561_img|4626_img|5590_img|5494_img|4634_img|4972_img|4941_img|4975_img|4739_img|5230_img
4660,SOFA,Stone & Beam,stone,"Amazon Brand - Stone & Beam Andover Modern Right Chaise Sofa Sectional, 126""W, Grey",B07B4FZJP8.jpg,"a photo of a Amazon Brand - Stone & Beam Andover Modern Right Chaise Sofa Sectional, 126""W, Grey",1,0,4660_img|5175_img|5505_img|4767_img|4866_img|4955_img|4571_img|5060_img|5299_img|5543_img|4790_img|4606_img|4906_img|4644_img|4663_img|4529_img|4830_img|5079_img|4757_img|4911_img
4661,FINENECKLACEBRACELETANKLET,Amazon Collection,metal,"Amazon CollectionSterling Silver Round Disc Initial""O"" Pendant Necklace, 18.64""",B00CIOBVI6.jpg,"a photo of a Amazon CollectionSterling Silver Round Disc Initial""O"" Pendant Necklace, 18.64""",1,0,4661_img|5150_img|4979_img|4839_img|5473_img|5055_img|5494_img|5562_img|4764_img|5395_img|4520_img|5305_img|5170_img|5524_img|4989_img|5279_img|5187_img|5202_img|4797_img|4803_img
4662,KITCHEN,Amazon Brand Solimo,Ceramic,"Amazon Brand - Solimo Serving Bowl Set, 4 Pieces",B08BVK19SX.jpg,"a photo of a Amazon Brand - Solimo Serving Bowl Set, 4 Pieces",1,14,5285_img|5560_img|5147_img|4780_img|4786_img|5236_img|4491_img|5594_img|5585_img|4781_img|4843_img|4538_img|4526_img|5386_img|4662_img|5235_img|4774_img|5102_img|4718_img|4778_img
4663,RUG,Amazon Basics,Polypropylene,"Amazon Basics - 4'X6' Plush Diamond Trellis Shag Rug, Grey",B07TS7ZCVM.jpg,"a photo of a Amazon Basics - 4'X6' Plush Diamond Trellis Shag Rug, Grey",1,0,4663_img|4943_img|4854_img|4704_img|4522_img|5010_img|4596_img|4934_img|4901_img|5194_img|5265_img|4534_img|4721_img|4737_img|5296_img|5509_img|4667_img|5572_img|5342_img|4713_img
4664,CHAIR,AmazonBasics,Textile,"AmazonBasics Classic Adjustable Office Desk Chair - Twill Fabric, Beige (Renewed)",B07YHM1LDV.jpg,"a photo of a AmazonBasics Classic Adjustable Office Desk Chair - Twill Fabric, Beige (Renewed)",1,0,4664_img|4968_img|5123_img|5009_img|4873_img|4487_img|4760_img|4964_img|5031_img|5168_img|4657_img|4703_img|4484_img|5153_img|4823_img|5258_img|4732_img|4632_img|5468_img|4916_img
